vote_type,votes,perc_emit,ubigeo,ambito,departamento,provincia,distrito
VOTOS EN BLANCO,348.0,23.28,080511,PERÚ,HUANCAVELICA,TAYACAJA,HUACHOCOLPA
VOTOS NULOS,70.0,4.68,080511,PERÚ,HUANCAVELICA,TAYACAJA,HUACHOCOLPA
TOTAL DE VOTOS EMITIDOS,1495.0,100.0,080511,PERÚ,HUANCAVELICA,TAYACAJA,HUACHOCOLPA
TOTAL DE VOTOS VÁLIDOS,2318.0,66.74,080512,PERÚ,HUANCAVELICA,TAYACAJA,HUARIBAMBA
VOTOS EN BLANCO,954.0,27.47,080512,PERÚ,HUANCAVELICA,TAYACAJA,HUARIBAMBA
VOTOS NULOS,201.0,5.79,080512,PERÚ,HUANCAVELICA,TAYACAJA,HUARIBAMBA
TOTAL DE VOTOS EMITIDOS,3473.0,100.0,080512,PERÚ,HUANCAVELICA,TAYACAJA,HUARIBAMBA
TOTAL DE VOTOS VÁLIDOS,3993.0,74.39,080501,PERÚ,HUANCAVELICA,TAYACAJA,PAMPAS
VOTOS EN BLANCO,1114.0,20.75,080501,PERÚ,HUANCAVELICA,TAYACAJA,PAMPAS
VOTOS NULOS,261.0,4.86,080501,PERÚ,HUANCAVELICA,TAYACAJA,PAMPAS
TOTAL DE VOTOS EMITIDOS,5368.0,100.0,080501,PERÚ,HUANCAVELICA,TAYACAJA,PAMPAS
TOTAL DE VOTOS VÁLIDOS,2606.0,71.81,080517,PERÚ,HUANCAVELICA,TAYACAJA,PAZOS
VOTOS EN BLANCO,808.0,22.27,080517,PERÚ,HUANCAVELICA,TAYACAJA,PAZOS
VOTOS NULOS,215.0,5.92,080517,PERÚ,HUANCAVELICA,TAYACAJA,PAZOS
TOTAL DE VOTOS EMITIDOS,3629.0,100.0,080517,PERÚ,HUANCAVELICA,TAYACAJA,PAZOS
TOTAL DE VOTOS VÁLIDOS,1194.0,69.7,080528,PERÚ,HUANCAVELICA,TAYACAJA,QUICHUAS
VOTOS EN BLANCO,419.0,24.46,080528,PERÚ,HUANCAVELICA,TAYACAJA,QUICHUAS
VOTOS NULOS,100.0,5.84,080528,PERÚ,HUANCAVELICA,TAYACAJA,QUICHUAS
TOTAL DE VOTOS EMITIDOS,1713.0,100.0,080528,PERÚ,HUANCAVELICA,TAYACAJA,QUICHUAS
TOTAL DE VOTOS VÁLIDOS,246.0,63.4,080518,PERÚ,HUANCAVELICA,TAYACAJA,QUISHUAR
VOTOS EN BLANCO,117.0,30.15,080518,PERÚ,HUANCAVELICA,TAYACAJA,QUISHUAR
VOTOS NULOS,25.0,6.44,080518,PERÚ,HUANCAVELICA,TAYACAJA,QUISHUAR
TOTAL DE VOTOS EMITIDOS,388.0,100.0,080518,PERÚ,HUANCAVELICA,TAYACAJA,QUISHUAR
TOTAL DE VOTOS VÁLIDOS,1450.0,64.19,080519,PERÚ,HUANCAVELICA,TAYACAJA,SALCABAMBA
VOTOS EN BLANCO,657.0,29.08,080519,PERÚ,HUANCAVELICA,TAYACAJA,SALCABAMBA
VOTOS NULOS,152.0,6.73,080519,PERÚ,HUANCAVELICA,TAYACAJA,SALCABAMBA
TOTAL DE VOTOS EMITIDOS,2259.0,100.0,080519,PERÚ,HUANCAVELICA,TAYACAJA,SALCABAMBA
TOTAL DE VOTOS VÁLIDOS,1017.0,63.29,080526,PERÚ,HUANCAVELICA,TAYACAJA,SALCAHUASI
VOTOS EN BLANCO,464.0,28.87,080526,PERÚ,HUANCAVELICA,TAYACAJA,SALCAHUASI
VOTOS NULOS,126.0,7.84,080526,PERÚ,HUANCAVELICA,TAYACAJA,SALCAHUASI
TOTAL DE VOTOS EMITIDOS,1607.0,100.0,080526,PERÚ,HUANCAVELICA,TAYACAJA,SALCAHUASI
TOTAL DE VOTOS VÁLIDOS,1038.0,78.52,080520,PERÚ,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC
VOTOS EN BLANCO,241.0,18.23,080520,PERÚ,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC
VOTOS NULOS,43.0,3.25,080520,PERÚ,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC
TOTAL DE VOTOS EMITIDOS,1322.0,100.0,080520,PERÚ,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC
TOTAL DE VOTOS VÁLIDOS,1649.0,70.74,080523,PERÚ,HUANCAVELICA,TAYACAJA,SURCUBAMBA
VOTOS EN BLANCO,579.0,24.84,080523,PERÚ,HUANCAVELICA,TAYACAJA,SURCUBAMBA
VOTOS NULOS,103.0,4.42,080523,PERÚ,HUANCAVELICA,TAYACAJA,SURCUBAMBA
TOTAL DE VOTOS EMITIDOS,2331.0,100.0,080523,PERÚ,HUANCAVELICA,TAYACAJA,SURCUBAMBA
TOTAL DE VOTOS VÁLIDOS,1198.0,67.61,080525,PERÚ,HUANCAVELICA,TAYACAJA,TINTAY PUNCU
VOTOS EN BLANCO,515.0,29.06,080525,PERÚ,HUANCAVELICA,TAYACAJA,TINTAY PUNCU
VOTOS NULOS,59.0,3.33,080525,PERÚ,HUANCAVELICA,TAYACAJA,TINTAY PUNCU
TOTAL DE VOTOS EMITIDOS,1772.0,100.0,080525,PERÚ,HUANCAVELICA,TAYACAJA,TINTAY PUNCU
TOTAL DE VOTOS VÁLIDOS,745.0,73.91,080515,PERÚ,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO
VOTOS EN BLANCO,196.0,19.44,080515,PERÚ,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO
VOTOS NULOS,67.0,6.65,080515,PERÚ,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO
TOTAL DE VOTOS EMITIDOS,1008.0,100.0,080515,PERÚ,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO
TOTAL DE VOTOS VÁLIDOS,288481.0,73.54,090000,PERÚ,HUANUCO,TODOS,TODOS
VOTOS EN BLANCO,75707.0,19.3,090000,PERÚ,HUANUCO,TODOS,TODOS
VOTOS NULOS,28070.0,7.16,090000,PERÚ,HUANUCO,TODOS,TODOS
TOTAL DE VOTOS EMITIDOS,392258.0,100.0,090000,PERÚ,HUANUCO,TODOS,TODOS
TOTAL DE VOTOS VÁLIDOS,288481.0,73.54,,PERÚ,HUANUCO,TODOS,TODOS
VOTOS EN BLANCO,75707.0,19.3,,PERÚ,HUANUCO,TODOS,TODOS
VOTOS NULOS,28070.0,7.16,,PERÚ,HUANUCO,TODOS,TODOS
TOTAL DE VOTOS EMITIDOS,392258.0,100.0,,PERÚ,HUANUCO,TODOS,TODOS
TOTAL DE VOTOS VÁLIDOS,21928.0,71.92,090200,PERÚ,HUANUCO,AMBO,TODOS
VOTOS EN BLANCO,6655.0,21.83,090200,PERÚ,HUANUCO,AMBO,TODOS
VOTOS NULOS,1905.0,6.25,090200,PERÚ,HUANUCO,AMBO,TODOS
TOTAL DE VOTOS EMITIDOS,30488.0,100.0,090200,PERÚ,HUANUCO,AMBO,TODOS
TOTAL DE VOTOS VÁLIDOS,7116.0,73.27,090201,PERÚ,HUANUCO,AMBO,AMBO
VOTOS EN BLANCO,1966.0,20.24,090201,PERÚ,HUANUCO,AMBO,AMBO
VOTOS NULOS,630.0,6.49,090201,PERÚ,HUANUCO,AMBO,AMBO
TOTAL DE VOTOS EMITIDOS,9712.0,100.0,090201,PERÚ,HUANUCO,AMBO,AMBO
TOTAL DE VOTOS VÁLIDOS,1367.0,68.18,090202,PERÚ,HUANUCO,AMBO,CAYNA
VOTOS EN BLANCO,495.0,24.69,090202,PERÚ,HUANUCO,AMBO,CAYNA
VOTOS NULOS,143.0,7.13,090202,PERÚ,HUANUCO,AMBO,CAYNA
TOTAL DE VOTOS EMITIDOS,2005.0,100.0,090202,PERÚ,HUANUCO,AMBO,CAYNA
TOTAL DE VOTOS VÁLIDOS,883.0,70.41,090203,PERÚ,HUANUCO,AMBO,COLPAS
VOTOS EN BLANCO,299.0,23.84,090203,PERÚ,HUANUCO,AMBO,COLPAS
VOTOS NULOS,72.0,5.74,090203,PERÚ,HUANUCO,AMBO,COLPAS
TOTAL DE VOTOS EMITIDOS,1254.0,100.0,090203,PERÚ,HUANUCO,AMBO,COLPAS
TOTAL DE VOTOS VÁLIDOS,2485.0,72.36,090204,PERÚ,HUANUCO,AMBO,CONCHAMARCA
VOTOS EN BLANCO,724.0,21.08,090204,PERÚ,HUANUCO,AMBO,CONCHAMARCA
VOTOS NULOS,225.0,6.55,090204,PERÚ,HUANUCO,AMBO,CONCHAMARCA
TOTAL DE VOTOS EMITIDOS,3434.0,100.0,090204,PERÚ,HUANUCO,AMBO,CONCHAMARCA
TOTAL DE VOTOS VÁLIDOS,3625.0,71.71,090205,PERÚ,HUANUCO,AMBO,HUACAR
VOTOS EN BLANCO,1124.0,22.24,090205,PERÚ,HUANUCO,AMBO,HUACAR
VOTOS NULOS,306.0,6.05,090205,PERÚ,HUANUCO,AMBO,HUACAR
TOTAL DE VOTOS EMITIDOS,5055.0,100.0,090205,PERÚ,HUANUCO,AMBO,HUACAR
TOTAL DE VOTOS VÁLIDOS,938.0,73.8,090206,PERÚ,HUANUCO,AMBO,SAN FRANCISCO
VOTOS EN BLANCO,248.0,19.51,090206,PERÚ,HUANUCO,AMBO,SAN FRANCISCO
VOTOS NULOS,85.0,6.69,090206,PERÚ,HUANUCO,AMBO,SAN FRANCISCO
TOTAL DE VOTOS EMITIDOS,1271.0,100.0,090206,PERÚ,HUANUCO,AMBO,SAN FRANCISCO
TOTAL DE VOTOS VÁLIDOS,3634.0,68.77,090207,PERÚ,HUANUCO,AMBO,SAN RAFAEL
VOTOS EN BLANCO,1389.0,26.29,090207,PERÚ,HUANUCO,AMBO,SAN RAFAEL
VOTOS NULOS,261.0,4.94,090207,PERÚ,HUANUCO,AMBO,SAN RAFAEL
TOTAL DE VOTOS EMITIDOS,5284.0,100.0,090207,PERÚ,HUANUCO,AMBO,SAN RAFAEL
TOTAL DE VOTOS VÁLIDOS,1880.0,76.02,090208,PERÚ,HUANUCO,AMBO,TOMAY-KICHWA
VOTOS EN BLANCO,410.0,16.58,090208,PERÚ,HUANUCO,AMBO,TOMAY-KICHWA
VOTOS NULOS,183.0,7.4,090208,PERÚ,HUANUCO,AMBO,TOMAY-KICHWA
TOTAL DE VOTOS EMITIDOS,2473.0,100.0,090208,PERÚ,HUANUCO,AMBO,TOMAY-KICHWA
TOTAL DE VOTOS VÁLIDOS,12901.0,71.29,090300,PERÚ,HUANUCO,DOS DE MAYO,TODOS
VOTOS EN BLANCO,4042.0,22.34,090300,PERÚ,HUANUCO,DOS DE MAYO,TODOS
VOTOS NULOS,1154.0,6.38,090300,PERÚ,HUANUCO,DOS DE MAYO,TODOS
TOTAL DE VOTOS EMITIDOS,18097.0,100.0,090300,PERÚ,HUANUCO,DOS DE MAYO,TODOS
TOTAL DE VOTOS VÁLIDOS,1241.0,65.98,090307,PERÚ,HUANUCO,DOS DE MAYO,CHUQUIS
VOTOS EN BLANCO,518.0,27.54,090307,PERÚ,HUANUCO,DOS DE MAYO,CHUQUIS
VOTOS NULOS,122.0,6.49,090307,PERÚ,HUANUCO,DOS DE MAYO,CHUQUIS
TOTAL DE VOTOS EMITIDOS,1881.0,100.0,090307,PERÚ,HUANUCO,DOS DE MAYO,CHUQUIS
TOTAL DE VOTOS VÁLIDOS,1921.0,73.74,090301,PERÚ,HUANUCO,DOS DE MAYO,LA UNION
VOTOS EN BLANCO,482.0,18.5,090301,PERÚ,HUANUCO,DOS DE MAYO,LA UNION
VOTOS NULOS,202.0,7.75,090301,PERÚ,HUANUCO,DOS DE MAYO,LA UNION
TOTAL DE VOTOS EMITIDOS,2605.0,100.0,090301,PERÚ,HUANUCO,DOS DE MAYO,LA UNION
TOTAL DE VOTOS VÁLIDOS,1646.0,66.05,090312,PERÚ,HUANUCO,DOS DE MAYO,MARIAS
VOTOS EN BLANCO,701.0,28.13,090312,PERÚ,HUANUCO,DOS DE MAYO,MARIAS
VOTOS NULOS,145.0,5.82,090312,PERÚ,HUANUCO,DOS DE MAYO,MARIAS
TOTAL DE VOTOS EMITIDOS,2492.0,100.0,090312,PERÚ,HUANUCO,DOS DE MAYO,MARIAS
TOTAL DE VOTOS VÁLIDOS,2515.0,71.63,090314,PERÚ,HUANUCO,DOS DE MAYO,PACHAS
VOTOS EN BLANCO,708.0,20.17,090314,PERÚ,HUANUCO,DOS DE MAYO,PACHAS
VOTOS NULOS,288.0,8.2,090314,PERÚ,HUANUCO,DOS DE MAYO,PACHAS
TOTAL DE VOTOS EMITIDOS,3511.0,100.0,090314,PERÚ,HUANUCO,DOS DE MAYO,PACHAS
TOTAL DE VOTOS VÁLIDOS,483.0,74.88,090316,PERÚ,HUANUCO,DOS DE MAYO,QUIVILLA
VOTOS EN BLANCO,130.0,20.16,090316,PERÚ,HUANUCO,DOS DE MAYO,QUIVILLA
VOTOS NULOS,32.0,4.96,090316,PERÚ,HUANUCO,DOS DE MAYO,QUIVILLA
TOTAL DE VOTOS EMITIDOS,645.0,100.0,090316,PERÚ,HUANUCO,DOS DE MAYO,QUIVILLA
TOTAL DE VOTOS VÁLIDOS,2066.0,74.26,090317,PERÚ,HUANUCO,DOS DE MAYO,RIPAN
VOTOS EN BLANCO,573.0,20.6,090317,PERÚ,HUANUCO,DOS DE MAYO,RIPAN
VOTOS NULOS,143.0,5.14,090317,PERÚ,HUANUCO,DOS DE MAYO,RIPAN
TOTAL DE VOTOS EMITIDOS,2782.0,100.0,090317,PERÚ,HUANUCO,DOS DE MAYO,RIPAN
TOTAL DE VOTOS VÁLIDOS,842.0,74.12,090321,PERÚ,HUANUCO,DOS DE MAYO,SHUNQUI
VOTOS EN BLANCO,233.0,20.51,090321,PERÚ,HUANUCO,DOS DE MAYO,SHUNQUI
VOTOS NULOS,61.0,5.37,090321,PERÚ,HUANUCO,DOS DE MAYO,SHUNQUI
TOTAL DE VOTOS EMITIDOS,1136.0,100.0,090321,PERÚ,HUANUCO,DOS DE MAYO,SHUNQUI
TOTAL DE VOTOS VÁLIDOS,1191.0,73.25,090322,PERÚ,HUANUCO,DOS DE MAYO,SILLAPATA
VOTOS EN BLANCO,358.0,22.02,090322,PERÚ,HUANUCO,DOS DE MAYO,SILLAPATA
VOTOS NULOS,77.0,4.74,090322,PERÚ,HUANUCO,DOS DE MAYO,SILLAPATA
TOTAL DE VOTOS EMITIDOS,1626.0,100.0,090322,PERÚ,HUANUCO,DOS DE MAYO,SILLAPATA
TOTAL DE VOTOS VÁLIDOS,996.0,70.19,090323,PERÚ,HUANUCO,DOS DE MAYO,YANAS
VOTOS EN BLANCO,339.0,23.89,090323,PERÚ,HUANUCO,DOS DE MAYO,YANAS
VOTOS NULOS,84.0,5.92,090323,PERÚ,HUANUCO,DOS DE MAYO,YANAS
TOTAL DE VOTOS EMITIDOS,1419.0,100.0,090323,PERÚ,HUANUCO,DOS DE MAYO,YANAS
TOTAL DE VOTOS VÁLIDOS,5164.0,64.59,090900,PERÚ,HUANUCO,HUACAYBAMBA,TODOS
VOTOS EN BLANCO,2308.0,28.87,090900,PERÚ,HUANUCO,HUACAYBAMBA,TODOS
VOTOS NULOS,523.0,6.54,090900,PERÚ,HUANUCO,HUACAYBAMBA,TODOS
TOTAL DE VOTOS EMITIDOS,7995.0,100.0,090900,PERÚ,HUANUCO,HUACAYBAMBA,TODOS
TOTAL DE VOTOS VÁLIDOS,904.0,65.37,090903,PERÚ,HUANUCO,HUACAYBAMBA,CANCHABAMBA
VOTOS EN BLANCO,377.0,27.26,090903,PERÚ,HUANUCO,HUACAYBAMBA,CANCHABAMBA
VOTOS NULOS,102.0,7.38,090903,PERÚ,HUANUCO,HUACAYBAMBA,CANCHABAMBA
TOTAL DE VOTOS EMITIDOS,1383.0,100.0,090903,PERÚ,HUANUCO,HUACAYBAMBA,CANCHABAMBA
TOTAL DE VOTOS VÁLIDOS,481.0,72.44,090904,PERÚ,HUANUCO,HUACAYBAMBA,COCHABAMBA
VOTOS EN BLANCO,147.0,22.14,090904,PERÚ,HUANUCO,HUACAYBAMBA,COCHABAMBA
VOTOS NULOS,36.0,5.42,090904,PERÚ,HUANUCO,HUACAYBAMBA,COCHABAMBA
TOTAL DE VOTOS EMITIDOS,664.0,100.0,090904,PERÚ,HUANUCO,HUACAYBAMBA,COCHABAMBA
TOTAL DE VOTOS VÁLIDOS,1634.0,60.27,090901,PERÚ,HUANUCO,HUACAYBAMBA,HUACAYBAMBA
VOTOS EN BLANCO,898.0,33.12,090901,PERÚ,HUANUCO,HUACAYBAMBA,HUACAYBAMBA
VOTOS NULOS,179.0,6.6,090901,PERÚ,HUANUCO,HUACAYBAMBA,HUACAYBAMBA
TOTAL DE VOTOS EMITIDOS,2711.0,100.0,090901,PERÚ,HUANUCO,HUACAYBAMBA,HUACAYBAMBA
TOTAL DE VOTOS VÁLIDOS,2145.0,66.27,090902,PERÚ,HUANUCO,HUACAYBAMBA,PINRA
VOTOS EN BLANCO,886.0,27.37,090902,PERÚ,HUANUCO,HUACAYBAMBA,PINRA
VOTOS NULOS,206.0,6.36,090902,PERÚ,HUANUCO,HUACAYBAMBA,PINRA
TOTAL DE VOTOS EMITIDOS,3237.0,100.0,090902,PERÚ,HUANUCO,HUACAYBAMBA,PINRA
TOTAL DE VOTOS VÁLIDOS,18463.0,67.49,090400,PERÚ,HUANUCO,HUAMALIES,TODOS
VOTOS EN BLANCO,6456.0,23.6,090400,PERÚ,HUANUCO,HUAMALIES,TODOS
VOTOS NULOS,2438.0,8.91,090400,PERÚ,HUANUCO,HUAMALIES,TODOS
TOTAL DE VOTOS EMITIDOS,27357.0,100.0,090400,PERÚ,HUANUCO,HUAMALIES,TODOS
TOTAL DE VOTOS VÁLIDOS,548.0,66.75,090402,PERÚ,HUANUCO,HUAMALIES,ARANCAY
VOTOS EN BLANCO,242.0,29.48,090402,PERÚ,HUANUCO,HUAMALIES,ARANCAY
VOTOS NULOS,31.0,3.78,090402,PERÚ,HUANUCO,HUAMALIES,ARANCAY
TOTAL DE VOTOS EMITIDOS,821.0,100.0,090402,PERÚ,HUANUCO,HUAMALIES,ARANCAY
TOTAL DE VOTOS VÁLIDOS,1498.0,69.29,090403,PERÚ,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA
VOTOS EN BLANCO,498.0,23.03,090403,PERÚ,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA
VOTOS NULOS,166.0,7.68,090403,PERÚ,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA
TOTAL DE VOTOS EMITIDOS,2162.0,100.0,090403,PERÚ,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA
TOTAL DE VOTOS VÁLIDOS,2135.0,67.65,090404,PERÚ,HUANUCO,HUAMALIES,JACAS GRANDE
VOTOS EN BLANCO,791.0,25.06,090404,PERÚ,HUANUCO,HUAMALIES,JACAS GRANDE
VOTOS NULOS,230.0,7.29,090404,PERÚ,HUANUCO,HUAMALIES,JACAS GRANDE
TOTAL DE VOTOS EMITIDOS,3156.0,100.0,090404,PERÚ,HUANUCO,HUAMALIES,JACAS GRANDE
TOTAL DE VOTOS VÁLIDOS,461.0,68.3,090405,PERÚ,HUANUCO,HUAMALIES,JIRCAN
VOTOS EN BLANCO,167.0,24.74,090405,PERÚ,HUANUCO,HUAMALIES,JIRCAN
VOTOS NULOS,47.0,6.96,090405,PERÚ,HUANUCO,HUAMALIES,JIRCAN
TOTAL DE VOTOS EMITIDOS,675.0,100.0,090405,PERÚ,HUANUCO,HUAMALIES,JIRCAN
TOTAL DE VOTOS VÁLIDOS,4343.0,66.58,090401,PERÚ,HUANUCO,HUAMALIES,LLATA
VOTOS EN BLANCO,1366.0,20.94,090401,PERÚ,HUANUCO,HUAMALIES,LLATA
VOTOS NULOS,814.0,12.48,090401,PERÚ,HUANUCO,HUAMALIES,LLATA
TOTAL DE VOTOS EMITIDOS,6523.0,100.0,090401,PERÚ,HUANUCO,HUAMALIES,LLATA
TOTAL DE VOTOS VÁLIDOS,1204.0,70.57,090406,PERÚ,HUANUCO,HUAMALIES,MIRAFLORES
VOTOS EN BLANCO,407.0,23.86,090406,PERÚ,HUANUCO,HUAMALIES,MIRAFLORES
VOTOS NULOS,95.0,5.57,090406,PERÚ,HUANUCO,HUAMALIES,MIRAFLORES
TOTAL DE VOTOS EMITIDOS,1706.0,100.0,090406,PERÚ,HUANUCO,HUAMALIES,MIRAFLORES
TOTAL DE VOTOS VÁLIDOS,4205.0,70.02,090407,PERÚ,HUANUCO,HUAMALIES,MONZON
VOTOS EN BLANCO,1498.0,24.95,090407,PERÚ,HUANUCO,HUAMALIES,MONZON
VOTOS NULOS,302.0,5.03,090407,PERÚ,HUANUCO,HUAMALIES,MONZON
TOTAL DE VOTOS EMITIDOS,6005.0,100.0,090407,PERÚ,HUANUCO,HUAMALIES,MONZON
TOTAL DE VOTOS VÁLIDOS,831.0,73.15,090408,PERÚ,HUANUCO,HUAMALIES,PUNCHAO
VOTOS EN BLANCO,225.0,19.81,090408,PERÚ,HUANUCO,HUAMALIES,PUNCHAO
VOTOS NULOS,80.0,7.04,090408,PERÚ,HUANUCO,HUAMALIES,PUNCHAO
TOTAL DE VOTOS EMITIDOS,1136.0,100.0,090408,PERÚ,HUANUCO,HUAMALIES,PUNCHAO
TOTAL DE VOTOS VÁLIDOS,1723.0,68.65,090409,PERÚ,HUANUCO,HUAMALIES,PUÑOS
VOTOS EN BLANCO,635.0,25.3,090409,PERÚ,HUANUCO,HUAMALIES,PUÑOS
VOTOS NULOS,152.0,6.06,090409,PERÚ,HUANUCO,HUAMALIES,PUÑOS
TOTAL DE VOTOS EMITIDOS,2510.0,100.0,090409,PERÚ,HUANUCO,HUAMALIES,PUÑOS
TOTAL DE VOTOS VÁLIDOS,767.0,49.23,090410,PERÚ,HUANUCO,HUAMALIES,SINGA
VOTOS EN BLANCO,347.0,22.27,090410,PERÚ,HUANUCO,HUAMALIES,SINGA
VOTOS NULOS,444.0,28.5,090410,PERÚ,HUANUCO,HUAMALIES,SINGA
TOTAL DE VOTOS EMITIDOS,1558.0,100.0,090410,PERÚ,HUANUCO,HUAMALIES,SINGA
TOTAL DE VOTOS VÁLIDOS,748.0,67.69,090411,PERÚ,HUANUCO,HUAMALIES,TANTAMAYO
VOTOS EN BLANCO,280.0,25.34,090411,PERÚ,HUANUCO,HUAMALIES,TANTAMAYO
VOTOS NULOS,77.0,6.97,090411,PERÚ,HUANUCO,HUAMALIES,TANTAMAYO
TOTAL DE VOTOS EMITIDOS,1105.0,100.0,090411,PERÚ,HUANUCO,HUAMALIES,TANTAMAYO
TOTAL DE VOTOS VÁLIDOS,122789.0,77.59,090100,PERÚ,HUANUCO,HUANUCO,TODOS
VOTOS EN BLANCO,24611.0,15.55,090100,PERÚ,HUANUCO,HUANUCO,TODOS
VOTOS NULOS,10845.0,6.85,090100,PERÚ,HUANUCO,HUANUCO,TODOS
TOTAL DE VOTOS EMITIDOS,158245.0,100.0,090100,PERÚ,HUANUCO,HUANUCO,TODOS
TOTAL DE VOTOS VÁLIDOS,34760.0,81.62,090110,PERÚ,HUANUCO,HUANUCO,AMARILIS
VOTOS EN BLANCO,4819.0,11.31,090110,PERÚ,HUANUCO,HUANUCO,AMARILIS
VOTOS NULOS,3011.0,7.07,090110,PERÚ,HUANUCO,HUANUCO,AMARILIS
TOTAL DE VOTOS EMITIDOS,42590.0,100.0,090110,PERÚ,HUANUCO,HUANUCO,AMARILIS
TOTAL DE VOTOS VÁLIDOS,9213.0,72.0,090102,PERÚ,HUANUCO,HUANUCO,CHINCHAO
VOTOS EN BLANCO,2733.0,21.36,090102,PERÚ,HUANUCO,HUANUCO,CHINCHAO
VOTOS NULOS,849.0,6.64,090102,PERÚ,HUANUCO,HUANUCO,CHINCHAO
TOTAL DE VOTOS EMITIDOS,12795.0,100.0,090102,PERÚ,HUANUCO,HUANUCO,CHINCHAO
TOTAL DE VOTOS VÁLIDOS,6373.0,61.26,090103,PERÚ,HUANUCO,HUANUCO,CHURUBAMBA
VOTOS EN BLANCO,3006.0,28.9,090103,PERÚ,HUANUCO,HUANUCO,CHURUBAMBA
VOTOS NULOS,1024.0,9.84,090103,PERÚ,HUANUCO,HUANUCO,CHURUBAMBA
TOTAL DE VOTOS EMITIDOS,10403.0,100.0,090103,PERÚ,HUANUCO,HUANUCO,CHURUBAMBA
TOTAL DE VOTOS VÁLIDOS,42398.0,83.69,090101,PERÚ,HUANUCO,HUANUCO,HUANUCO
VOTOS EN BLANCO,5402.0,10.66,090101,PERÚ,HUANUCO,HUANUCO,HUANUCO
VOTOS NULOS,2863.0,5.65,090101,PERÚ,HUANUCO,HUANUCO,HUANUCO
TOTAL DE VOTOS EMITIDOS,50663.0,100.0,090101,PERÚ,HUANUCO,HUANUCO,HUANUCO
TOTAL DE VOTOS VÁLIDOS,2066.0,61.18,090104,PERÚ,HUANUCO,HUANUCO,MARGOS
VOTOS EN BLANCO,671.0,19.87,090104,PERÚ,HUANUCO,HUANUCO,MARGOS
VOTOS NULOS,640.0,18.95,090104,PERÚ,HUANUCO,HUANUCO,MARGOS
TOTAL DE VOTOS EMITIDOS,3377.0,100.0,090104,PERÚ,HUANUCO,HUANUCO,MARGOS
TOTAL DE VOTOS VÁLIDOS,13011.0,83.49,090111,PERÚ,HUANUCO,HUANUCO,PILLCO MARCA
VOTOS EN BLANCO,1838.0,11.79,090111,PERÚ,HUANUCO,HUANUCO,PILLCO MARCA
VOTOS NULOS,735.0,4.72,090111,PERÚ,HUANUCO,HUANUCO,PILLCO MARCA
TOTAL DE VOTOS EMITIDOS,15584.0,100.0,090111,PERÚ,HUANUCO,HUANUCO,PILLCO MARCA
TOTAL DE VOTOS VÁLIDOS,2125.0,70.98,090105,PERÚ,HUANUCO,HUANUCO,QUISQUI
VOTOS EN BLANCO,671.0,22.41,090105,PERÚ,HUANUCO,HUANUCO,QUISQUI
VOTOS NULOS,198.0,6.61,090105,PERÚ,HUANUCO,HUANUCO,QUISQUI
TOTAL DE VOTOS EMITIDOS,2994.0,100.0,090105,PERÚ,HUANUCO,HUANUCO,QUISQUI
TOTAL DE VOTOS VÁLIDOS,2162.0,71.54,090106,PERÚ,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN
VOTOS EN BLANCO,668.0,22.1,090106,PERÚ,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN
VOTOS NULOS,192.0,6.35,090106,PERÚ,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN
TOTAL DE VOTOS EMITIDOS,3022.0,100.0,090106,PERÚ,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN
TOTAL DE VOTOS VÁLIDOS,1414.0,72.48,090107,PERÚ,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN
VOTOS EN BLANCO,423.0,21.68,090107,PERÚ,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN
VOTOS NULOS,114.0,5.84,090107,PERÚ,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN
TOTAL DE VOTOS EMITIDOS,1951.0,100.0,090107,PERÚ,HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN
TOTAL DE VOTOS VÁLIDOS,7032.0,59.46,090108,PERÚ,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE
VOTOS EN BLANCO,3727.0,31.51,090108,PERÚ,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE
VOTOS NULOS,1068.0,9.03,090108,PERÚ,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE
TOTAL DE VOTOS EMITIDOS,11827.0,100.0,090108,PERÚ,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE
