vote_type,votes,perc_emit,ubigeo,ambito,departamento,provincia,distrito
VOTOS NULOS,41.0,9.716,051006,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO
TOTAL DE VOTOS EMITIDOS,422.0,100.0,051006,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO
TOTAL DE VOTOS VÁLIDOS,243.0,92.748,051007,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA
VOTOS EN BLANCO,4.0,1.527,051007,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA
VOTOS NULOS,15.0,5.725,051007,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA
TOTAL DE VOTOS EMITIDOS,262.0,100.0,051007,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA
TOTAL DE VOTOS VÁLIDOS,1296.0,92.571,051001,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA
VOTOS EN BLANCO,22.0,1.571,051001,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA
VOTOS NULOS,82.0,5.857,051001,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA
TOTAL DE VOTOS EMITIDOS,1400.0,100.0,051001,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA
TOTAL DE VOTOS VÁLIDOS,225.0,90.0,051008,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA
VOTOS EN BLANCO,5.0,2.0,051008,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA
VOTOS NULOS,20.0,8.0,051008,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA
TOTAL DE VOTOS EMITIDOS,250.0,100.0,051008,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA
TOTAL DE VOTOS VÁLIDOS,123.0,94.615,051009,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA
VOTOS EN BLANCO,0.0,0.0,051009,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA
VOTOS NULOS,7.0,5.385,051009,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA
TOTAL DE VOTOS EMITIDOS,130.0,100.0,051009,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA
TOTAL DE VOTOS VÁLIDOS,281.0,90.064,051010,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA
VOTOS EN BLANCO,8.0,2.564,051010,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA
VOTOS NULOS,23.0,7.372,051010,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA
TOTAL DE VOTOS EMITIDOS,312.0,100.0,051010,PERÚ,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA
TOTAL DE VOTOS VÁLIDOS,4236.0,90.301,051100,PERÚ,AYACUCHO,SUCRE,TODOS
VOTOS EN BLANCO,123.0,2.622,051100,PERÚ,AYACUCHO,SUCRE,TODOS
VOTOS NULOS,332.0,7.077,051100,PERÚ,AYACUCHO,SUCRE,TODOS
TOTAL DE VOTOS EMITIDOS,4691.0,100.0,051100,PERÚ,AYACUCHO,SUCRE,TODOS
TOTAL DE VOTOS VÁLIDOS,131.0,93.571,051102,PERÚ,AYACUCHO,SUCRE,BELEN
VOTOS EN BLANCO,2.0,1.429,051102,PERÚ,AYACUCHO,SUCRE,BELEN
VOTOS NULOS,7.0,5.0,051102,PERÚ,AYACUCHO,SUCRE,BELEN
TOTAL DE VOTOS EMITIDOS,140.0,100.0,051102,PERÚ,AYACUCHO,SUCRE,BELEN
TOTAL DE VOTOS VÁLIDOS,237.0,92.218,051103,PERÚ,AYACUCHO,SUCRE,CHALCOS
VOTOS EN BLANCO,5.0,1.946,051103,PERÚ,AYACUCHO,SUCRE,CHALCOS
VOTOS NULOS,15.0,5.837,051103,PERÚ,AYACUCHO,SUCRE,CHALCOS
TOTAL DE VOTOS EMITIDOS,257.0,100.0,051103,PERÚ,AYACUCHO,SUCRE,CHALCOS
TOTAL DE VOTOS VÁLIDOS,281.0,90.939,051110,PERÚ,AYACUCHO,SUCRE,CHILCAYOC
VOTOS EN BLANCO,7.0,2.265,051110,PERÚ,AYACUCHO,SUCRE,CHILCAYOC
VOTOS NULOS,21.0,6.796,051110,PERÚ,AYACUCHO,SUCRE,CHILCAYOC
TOTAL DE VOTOS EMITIDOS,309.0,100.0,051110,PERÚ,AYACUCHO,SUCRE,CHILCAYOC
TOTAL DE VOTOS VÁLIDOS,208.0,92.035,051109,PERÚ,AYACUCHO,SUCRE,HUACAÑA
VOTOS EN BLANCO,5.0,2.212,051109,PERÚ,AYACUCHO,SUCRE,HUACAÑA
VOTOS NULOS,13.0,5.752,051109,PERÚ,AYACUCHO,SUCRE,HUACAÑA
TOTAL DE VOTOS EMITIDOS,226.0,100.0,051109,PERÚ,AYACUCHO,SUCRE,HUACAÑA
TOTAL DE VOTOS VÁLIDOS,503.0,86.724,051111,PERÚ,AYACUCHO,SUCRE,MORCOLLA
VOTOS EN BLANCO,34.0,5.862,051111,PERÚ,AYACUCHO,SUCRE,MORCOLLA
VOTOS NULOS,43.0,7.414,051111,PERÚ,AYACUCHO,SUCRE,MORCOLLA
TOTAL DE VOTOS EMITIDOS,580.0,100.0,051111,PERÚ,AYACUCHO,SUCRE,MORCOLLA
TOTAL DE VOTOS VÁLIDOS,288.0,92.308,051105,PERÚ,AYACUCHO,SUCRE,PAICO
VOTOS EN BLANCO,8.0,2.564,051105,PERÚ,AYACUCHO,SUCRE,PAICO
VOTOS NULOS,16.0,5.128,051105,PERÚ,AYACUCHO,SUCRE,PAICO
TOTAL DE VOTOS EMITIDOS,312.0,100.0,051105,PERÚ,AYACUCHO,SUCRE,PAICO
TOTAL DE VOTOS VÁLIDOS,1044.0,91.099,051101,PERÚ,AYACUCHO,SUCRE,QUEROBAMBA
VOTOS EN BLANCO,25.0,2.182,051101,PERÚ,AYACUCHO,SUCRE,QUEROBAMBA
VOTOS NULOS,77.0,6.719,051101,PERÚ,AYACUCHO,SUCRE,QUEROBAMBA
TOTAL DE VOTOS EMITIDOS,1146.0,100.0,051101,PERÚ,AYACUCHO,SUCRE,QUEROBAMBA
TOTAL DE VOTOS VÁLIDOS,327.0,87.668,051107,PERÚ,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY
VOTOS EN BLANCO,5.0,1.34,051107,PERÚ,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY
VOTOS NULOS,41.0,10.992,051107,PERÚ,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY
TOTAL DE VOTOS EMITIDOS,373.0,100.0,051107,PERÚ,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY
TOTAL DE VOTOS VÁLIDOS,556.0,90.701,051104,PERÚ,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE
VOTOS EN BLANCO,13.0,2.121,051104,PERÚ,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE
VOTOS NULOS,44.0,7.178,051104,PERÚ,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE
TOTAL DE VOTOS EMITIDOS,613.0,100.0,051104,PERÚ,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE
TOTAL DE VOTOS VÁLIDOS,302.0,92.638,051106,PERÚ,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY
VOTOS EN BLANCO,6.0,1.84,051106,PERÚ,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY
VOTOS NULOS,18.0,5.521,051106,PERÚ,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY
TOTAL DE VOTOS EMITIDOS,326.0,100.0,051106,PERÚ,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY
TOTAL DE VOTOS VÁLIDOS,359.0,87.775,051108,PERÚ,AYACUCHO,SUCRE,SORAS
VOTOS EN BLANCO,13.0,3.178,051108,PERÚ,AYACUCHO,SUCRE,SORAS
VOTOS NULOS,37.0,9.046,051108,PERÚ,AYACUCHO,SUCRE,SORAS
TOTAL DE VOTOS EMITIDOS,409.0,100.0,051108,PERÚ,AYACUCHO,SUCRE,SORAS
TOTAL DE VOTOS VÁLIDOS,8771.0,86.696,050700,PERÚ,AYACUCHO,VICTOR FAJARDO,TODOS
VOTOS EN BLANCO,306.0,3.025,050700,PERÚ,AYACUCHO,VICTOR FAJARDO,TODOS
VOTOS NULOS,1040.0,10.28,050700,PERÚ,AYACUCHO,VICTOR FAJARDO,TODOS
TOTAL DE VOTOS EMITIDOS,10117.0,100.0,050700,PERÚ,AYACUCHO,VICTOR FAJARDO,TODOS
TOTAL DE VOTOS VÁLIDOS,870.0,88.776,050702,PERÚ,AYACUCHO,VICTOR FAJARDO,ALCAMENCA
VOTOS EN BLANCO,26.0,2.653,050702,PERÚ,AYACUCHO,VICTOR FAJARDO,ALCAMENCA
VOTOS NULOS,84.0,8.571,050702,PERÚ,AYACUCHO,VICTOR FAJARDO,ALCAMENCA
TOTAL DE VOTOS EMITIDOS,980.0,100.0,050702,PERÚ,AYACUCHO,VICTOR FAJARDO,ALCAMENCA
TOTAL DE VOTOS VÁLIDOS,311.0,90.145,050703,PERÚ,AYACUCHO,VICTOR FAJARDO,APONGO
VOTOS EN BLANCO,6.0,1.739,050703,PERÚ,AYACUCHO,VICTOR FAJARDO,APONGO
VOTOS NULOS,28.0,8.116,050703,PERÚ,AYACUCHO,VICTOR FAJARDO,APONGO
TOTAL DE VOTOS EMITIDOS,345.0,100.0,050703,PERÚ,AYACUCHO,VICTOR FAJARDO,APONGO
TOTAL DE VOTOS VÁLIDOS,190.0,85.973,050715,PERÚ,AYACUCHO,VICTOR FAJARDO,ASQUIPATA
VOTOS EN BLANCO,12.0,5.43,050715,PERÚ,AYACUCHO,VICTOR FAJARDO,ASQUIPATA
VOTOS NULOS,19.0,8.597,050715,PERÚ,AYACUCHO,VICTOR FAJARDO,ASQUIPATA
TOTAL DE VOTOS EMITIDOS,221.0,100.0,050715,PERÚ,AYACUCHO,VICTOR FAJARDO,ASQUIPATA
TOTAL DE VOTOS VÁLIDOS,1170.0,84.294,050704,PERÚ,AYACUCHO,VICTOR FAJARDO,CANARIA
VOTOS EN BLANCO,43.0,3.098,050704,PERÚ,AYACUCHO,VICTOR FAJARDO,CANARIA
VOTOS NULOS,175.0,12.608,050704,PERÚ,AYACUCHO,VICTOR FAJARDO,CANARIA
TOTAL DE VOTOS EMITIDOS,1388.0,100.0,050704,PERÚ,AYACUCHO,VICTOR FAJARDO,CANARIA
TOTAL DE VOTOS VÁLIDOS,488.0,86.219,050706,PERÚ,AYACUCHO,VICTOR FAJARDO,CAYARA
VOTOS EN BLANCO,23.0,4.064,050706,PERÚ,AYACUCHO,VICTOR FAJARDO,CAYARA
VOTOS NULOS,55.0,9.717,050706,PERÚ,AYACUCHO,VICTOR FAJARDO,CAYARA
TOTAL DE VOTOS EMITIDOS,566.0,100.0,050706,PERÚ,AYACUCHO,VICTOR FAJARDO,CAYARA
TOTAL DE VOTOS VÁLIDOS,596.0,91.834,050707,PERÚ,AYACUCHO,VICTOR FAJARDO,COLCA
VOTOS EN BLANCO,11.0,1.695,050707,PERÚ,AYACUCHO,VICTOR FAJARDO,COLCA
VOTOS NULOS,42.0,6.471,050707,PERÚ,AYACUCHO,VICTOR FAJARDO,COLCA
TOTAL DE VOTOS EMITIDOS,649.0,100.0,050707,PERÚ,AYACUCHO,VICTOR FAJARDO,COLCA
TOTAL DE VOTOS VÁLIDOS,807.0,84.062,050708,PERÚ,AYACUCHO,VICTOR FAJARDO,HUALLA
VOTOS EN BLANCO,20.0,2.083,050708,PERÚ,AYACUCHO,VICTOR FAJARDO,HUALLA
VOTOS NULOS,133.0,13.854,050708,PERÚ,AYACUCHO,VICTOR FAJARDO,HUALLA
TOTAL DE VOTOS EMITIDOS,960.0,100.0,050708,PERÚ,AYACUCHO,VICTOR FAJARDO,HUALLA
TOTAL DE VOTOS VÁLIDOS,502.0,88.07,050709,PERÚ,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA
VOTOS EN BLANCO,10.0,1.754,050709,PERÚ,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA
VOTOS NULOS,58.0,10.175,050709,PERÚ,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA
TOTAL DE VOTOS EMITIDOS,570.0,100.0,050709,PERÚ,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA
TOTAL DE VOTOS VÁLIDOS,990.0,89.512,050701,PERÚ,AYACUCHO,VICTOR FAJARDO,HUANCAPI
VOTOS EN BLANCO,17.0,1.537,050701,PERÚ,AYACUCHO,VICTOR FAJARDO,HUANCAPI
VOTOS NULOS,99.0,8.951,050701,PERÚ,AYACUCHO,VICTOR FAJARDO,HUANCAPI
TOTAL DE VOTOS EMITIDOS,1106.0,100.0,050701,PERÚ,AYACUCHO,VICTOR FAJARDO,HUANCAPI
TOTAL DE VOTOS VÁLIDOS,690.0,85.29,050710,PERÚ,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA
VOTOS EN BLANCO,29.0,3.585,050710,PERÚ,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA
VOTOS NULOS,90.0,11.125,050710,PERÚ,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA
TOTAL DE VOTOS EMITIDOS,809.0,100.0,050710,PERÚ,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA
TOTAL DE VOTOS VÁLIDOS,1019.0,82.577,050713,PERÚ,AYACUCHO,VICTOR FAJARDO,SARHUA
VOTOS EN BLANCO,52.0,4.214,050713,PERÚ,AYACUCHO,VICTOR FAJARDO,SARHUA
VOTOS NULOS,163.0,13.209,050713,PERÚ,AYACUCHO,VICTOR FAJARDO,SARHUA
TOTAL DE VOTOS EMITIDOS,1234.0,100.0,050713,PERÚ,AYACUCHO,VICTOR FAJARDO,SARHUA
TOTAL DE VOTOS VÁLIDOS,1138.0,88.285,050714,PERÚ,AYACUCHO,VICTOR FAJARDO,VILCANCHOS
VOTOS EN BLANCO,57.0,4.422,050714,PERÚ,AYACUCHO,VICTOR FAJARDO,VILCANCHOS
VOTOS NULOS,94.0,7.292,050714,PERÚ,AYACUCHO,VICTOR FAJARDO,VILCANCHOS
TOTAL DE VOTOS EMITIDOS,1289.0,100.0,050714,PERÚ,AYACUCHO,VICTOR FAJARDO,VILCANCHOS
TOTAL DE VOTOS VÁLIDOS,8590.0,85.969,050900,PERÚ,AYACUCHO,VILCAS HUAMAN,TODOS
VOTOS EN BLANCO,312.0,3.122,050900,PERÚ,AYACUCHO,VILCAS HUAMAN,TODOS
VOTOS NULOS,1090.0,10.909,050900,PERÚ,AYACUCHO,VILCAS HUAMAN,TODOS
TOTAL DE VOTOS EMITIDOS,9992.0,100.0,050900,PERÚ,AYACUCHO,VILCAS HUAMAN,TODOS
TOTAL DE VOTOS VÁLIDOS,522.0,86.855,050903,PERÚ,AYACUCHO,VILCAS HUAMAN,ACCOMARCA
VOTOS EN BLANCO,25.0,4.16,050903,PERÚ,AYACUCHO,VILCAS HUAMAN,ACCOMARCA
VOTOS NULOS,54.0,8.985,050903,PERÚ,AYACUCHO,VILCAS HUAMAN,ACCOMARCA
TOTAL DE VOTOS EMITIDOS,601.0,100.0,050903,PERÚ,AYACUCHO,VILCAS HUAMAN,ACCOMARCA
TOTAL DE VOTOS VÁLIDOS,376.0,79.661,050904,PERÚ,AYACUCHO,VILCAS HUAMAN,CARHUANCA
VOTOS EN BLANCO,16.0,3.39,050904,PERÚ,AYACUCHO,VILCAS HUAMAN,CARHUANCA
VOTOS NULOS,80.0,16.949,050904,PERÚ,AYACUCHO,VILCAS HUAMAN,CARHUANCA
TOTAL DE VOTOS EMITIDOS,472.0,100.0,050904,PERÚ,AYACUCHO,VILCAS HUAMAN,CARHUANCA
TOTAL DE VOTOS VÁLIDOS,985.0,89.545,050905,PERÚ,AYACUCHO,VILCAS HUAMAN,CONCEPCION
VOTOS EN BLANCO,12.0,1.091,050905,PERÚ,AYACUCHO,VILCAS HUAMAN,CONCEPCION
VOTOS NULOS,103.0,9.364,050905,PERÚ,AYACUCHO,VILCAS HUAMAN,CONCEPCION
TOTAL DE VOTOS EMITIDOS,1100.0,100.0,050905,PERÚ,AYACUCHO,VILCAS HUAMAN,CONCEPCION
TOTAL DE VOTOS VÁLIDOS,760.0,85.973,050906,PERÚ,AYACUCHO,VILCAS HUAMAN,HUAMBALPA
VOTOS EN BLANCO,49.0,5.543,050906,PERÚ,AYACUCHO,VILCAS HUAMAN,HUAMBALPA
VOTOS NULOS,75.0,8.484,050906,PERÚ,AYACUCHO,VILCAS HUAMAN,HUAMBALPA
TOTAL DE VOTOS EMITIDOS,884.0,100.0,050906,PERÚ,AYACUCHO,VILCAS HUAMAN,HUAMBALPA
TOTAL DE VOTOS VÁLIDOS,624.0,90.173,050908,PERÚ,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA
VOTOS EN BLANCO,30.0,4.335,050908,PERÚ,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA
VOTOS NULOS,38.0,5.491,050908,PERÚ,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA
TOTAL DE VOTOS EMITIDOS,692.0,100.0,050908,PERÚ,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA
TOTAL DE VOTOS VÁLIDOS,560.0,88.608,050907,PERÚ,AYACUCHO,VILCAS HUAMAN,SAURAMA
VOTOS EN BLANCO,26.0,4.114,050907,PERÚ,AYACUCHO,VILCAS HUAMAN,SAURAMA
VOTOS NULOS,46.0,7.278,050907,PERÚ,AYACUCHO,VILCAS HUAMAN,SAURAMA
TOTAL DE VOTOS EMITIDOS,632.0,100.0,050907,PERÚ,AYACUCHO,VILCAS HUAMAN,SAURAMA
TOTAL DE VOTOS VÁLIDOS,2999.0,83.514,050901,PERÚ,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN
VOTOS EN BLANCO,99.0,2.757,050901,PERÚ,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN
VOTOS NULOS,493.0,13.729,050901,PERÚ,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN
TOTAL DE VOTOS EMITIDOS,3591.0,100.0,050901,PERÚ,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN
TOTAL DE VOTOS VÁLIDOS,1764.0,87.327,050902,PERÚ,AYACUCHO,VILCAS HUAMAN,VISCHONGO
VOTOS EN BLANCO,55.0,2.723,050902,PERÚ,AYACUCHO,VILCAS HUAMAN,VISCHONGO
VOTOS NULOS,201.0,9.95,050902,PERÚ,AYACUCHO,VILCAS HUAMAN,VISCHONGO
TOTAL DE VOTOS EMITIDOS,2020.0,100.0,050902,PERÚ,AYACUCHO,VILCAS HUAMAN,VISCHONGO
TOTAL DE VOTOS VÁLIDOS,668376.0,90.114,060000,PERÚ,CAJAMARCA,TODOS,TODOS
VOTOS EN BLANCO,10451.0,1.409,060000,PERÚ,CAJAMARCA,TODOS,TODOS
VOTOS NULOS,62872.0,8.477,060000,PERÚ,CAJAMARCA,TODOS,TODOS
TOTAL DE VOTOS EMITIDOS,741699.0,100.0,060000,PERÚ,CAJAMARCA,TODOS,TODOS
TOTAL DE VOTOS VÁLIDOS,668376.0,90.114,,PERÚ,CAJAMARCA,TODOS,TODOS
VOTOS EN BLANCO,10451.0,1.409,,PERÚ,CAJAMARCA,TODOS,TODOS
VOTOS NULOS,62872.0,8.477,,PERÚ,CAJAMARCA,TODOS,TODOS
TOTAL DE VOTOS EMITIDOS,741699.0,100.0,,PERÚ,CAJAMARCA,TODOS,TODOS
TOTAL DE VOTOS VÁLIDOS,30988.0,86.85,060200,PERÚ,CAJAMARCA,CAJABAMBA,TODOS
VOTOS EN BLANCO,654.0,1.833,060200,PERÚ,CAJAMARCA,CAJABAMBA,TODOS
VOTOS NULOS,4038.0,11.317,060200,PERÚ,CAJAMARCA,CAJABAMBA,TODOS
TOTAL DE VOTOS EMITIDOS,35680.0,100.0,060200,PERÚ,CAJAMARCA,CAJABAMBA,TODOS
TOTAL DE VOTOS VÁLIDOS,6609.0,85.146,060202,PERÚ,CAJAMARCA,CAJABAMBA,CACHACHI
VOTOS EN BLANCO,213.0,2.744,060202,PERÚ,CAJAMARCA,CAJABAMBA,CACHACHI
VOTOS NULOS,940.0,12.11,060202,PERÚ,CAJAMARCA,CAJABAMBA,CACHACHI
TOTAL DE VOTOS EMITIDOS,7762.0,100.0,060202,PERÚ,CAJAMARCA,CAJABAMBA,CACHACHI
TOTAL DE VOTOS VÁLIDOS,16842.0,88.312,060201,PERÚ,CAJAMARCA,CAJABAMBA,CAJABAMBA
VOTOS EN BLANCO,215.0,1.127,060201,PERÚ,CAJAMARCA,CAJABAMBA,CAJABAMBA
VOTOS NULOS,2014.0,10.561,060201,PERÚ,CAJAMARCA,CAJABAMBA,CAJABAMBA
TOTAL DE VOTOS EMITIDOS,19071.0,100.0,060201,PERÚ,CAJAMARCA,CAJABAMBA,CAJABAMBA
TOTAL DE VOTOS VÁLIDOS,4812.0,83.325,060203,PERÚ,CAJAMARCA,CAJABAMBA,CONDEBAMBA
VOTOS EN BLANCO,143.0,2.476,060203,PERÚ,CAJAMARCA,CAJABAMBA,CONDEBAMBA
VOTOS NULOS,820.0,14.199,060203,PERÚ,CAJAMARCA,CAJABAMBA,CONDEBAMBA
TOTAL DE VOTOS EMITIDOS,5775.0,100.0,060203,PERÚ,CAJAMARCA,CAJABAMBA,CONDEBAMBA
TOTAL DE VOTOS VÁLIDOS,2725.0,88.704,060205,PERÚ,CAJAMARCA,CAJABAMBA,SITACOCHA
VOTOS EN BLANCO,83.0,2.702,060205,PERÚ,CAJAMARCA,CAJABAMBA,SITACOCHA
VOTOS NULOS,264.0,8.594,060205,PERÚ,CAJAMARCA,CAJABAMBA,SITACOCHA
TOTAL DE VOTOS EMITIDOS,3072.0,100.0,060205,PERÚ,CAJAMARCA,CAJABAMBA,SITACOCHA
TOTAL DE VOTOS VÁLIDOS,186424.0,90.605,060100,PERÚ,CAJAMARCA,CAJAMARCA,TODOS
VOTOS EN BLANCO,2329.0,1.132,060100,PERÚ,CAJAMARCA,CAJAMARCA,TODOS
VOTOS NULOS,17002.0,8.263,060100,PERÚ,CAJAMARCA,CAJAMARCA,TODOS
TOTAL DE VOTOS EMITIDOS,205755.0,100.0,060100,PERÚ,CAJAMARCA,CAJAMARCA,TODOS
TOTAL DE VOTOS VÁLIDOS,3952.0,81.217,060102,PERÚ,CAJAMARCA,CAJAMARCA,ASUNCION
VOTOS EN BLANCO,116.0,2.384,060102,PERÚ,CAJAMARCA,CAJAMARCA,ASUNCION
VOTOS NULOS,798.0,16.4,060102,PERÚ,CAJAMARCA,CAJAMARCA,ASUNCION
TOTAL DE VOTOS EMITIDOS,4866.0,100.0,060102,PERÚ,CAJAMARCA,CAJAMARCA,ASUNCION
TOTAL DE VOTOS VÁLIDOS,115460.0,92.641,060101,PERÚ,CAJAMARCA,CAJAMARCA,CAJAMARCA
VOTOS EN BLANCO,946.0,0.759,060101,PERÚ,CAJAMARCA,CAJAMARCA,CAJAMARCA
VOTOS NULOS,8225.0,6.599,060101,PERÚ,CAJAMARCA,CAJAMARCA,CAJAMARCA
TOTAL DE VOTOS EMITIDOS,124631.0,100.0,060101,PERÚ,CAJAMARCA,CAJAMARCA,CAJAMARCA
TOTAL DE VOTOS VÁLIDOS,1689.0,77.123,060104,PERÚ,CAJAMARCA,CAJAMARCA,CHETILLA
VOTOS EN BLANCO,78.0,3.562,060104,PERÚ,CAJAMARCA,CAJAMARCA,CHETILLA
VOTOS NULOS,423.0,19.315,060104,PERÚ,CAJAMARCA,CAJAMARCA,CHETILLA
TOTAL DE VOTOS EMITIDOS,2190.0,100.0,060104,PERÚ,CAJAMARCA,CAJAMARCA,CHETILLA
TOTAL DE VOTOS VÁLIDOS,2855.0,86.15,060103,PERÚ,CAJAMARCA,CAJAMARCA,COSPAN
VOTOS EN BLANCO,72.0,2.173,060103,PERÚ,CAJAMARCA,CAJAMARCA,COSPAN
VOTOS NULOS,387.0,11.678,060103,PERÚ,CAJAMARCA,CAJAMARCA,COSPAN
TOTAL DE VOTOS EMITIDOS,3314.0,100.0,060103,PERÚ,CAJAMARCA,CAJAMARCA,COSPAN
TOTAL DE VOTOS VÁLIDOS,16250.0,88.009,060105,PERÚ,CAJAMARCA,CAJAMARCA,ENCAÑADA
VOTOS EN BLANCO,347.0,1.879,060105,PERÚ,CAJAMARCA,CAJAMARCA,ENCAÑADA
VOTOS NULOS,1867.0,10.112,060105,PERÚ,CAJAMARCA,CAJAMARCA,ENCAÑADA
TOTAL DE VOTOS EMITIDOS,18464.0,100.0,060105,PERÚ,CAJAMARCA,CAJAMARCA,ENCAÑADA
TOTAL DE VOTOS VÁLIDOS,6846.0,84.29,060106,PERÚ,CAJAMARCA,CAJAMARCA,JESUS
VOTOS EN BLANCO,128.0,1.576,060106,PERÚ,CAJAMARCA,CAJAMARCA,JESUS
VOTOS NULOS,1148.0,14.134,060106,PERÚ,CAJAMARCA,CAJAMARCA,JESUS
TOTAL DE VOTOS EMITIDOS,8122.0,100.0,060106,PERÚ,CAJAMARCA,CAJAMARCA,JESUS
TOTAL DE VOTOS VÁLIDOS,3054.0,91.191,060108,PERÚ,CAJAMARCA,CAJAMARCA,LLACANORA
VOTOS EN BLANCO,36.0,1.075,060108,PERÚ,CAJAMARCA,CAJAMARCA,LLACANORA
VOTOS NULOS,259.0,7.734,060108,PERÚ,CAJAMARCA,CAJAMARCA,LLACANORA
TOTAL DE VOTOS EMITIDOS,3349.0,100.0,060108,PERÚ,CAJAMARCA,CAJAMARCA,LLACANORA
TOTAL DE VOTOS VÁLIDOS,20781.0,90.664,060107,PERÚ,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA
VOTOS EN BLANCO,293.0,1.278,060107,PERÚ,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA
VOTOS NULOS,1847.0,8.058,060107,PERÚ,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA
TOTAL DE VOTOS EMITIDOS,22921.0,100.0,060107,PERÚ,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA
TOTAL DE VOTOS VÁLIDOS,4860.0,83.52,060109,PERÚ,CAJAMARCA,CAJAMARCA,MAGDALENA
VOTOS EN BLANCO,100.0,1.719,060109,PERÚ,CAJAMARCA,CAJAMARCA,MAGDALENA
VOTOS NULOS,859.0,14.762,060109,PERÚ,CAJAMARCA,CAJAMARCA,MAGDALENA
TOTAL DE VOTOS EMITIDOS,5819.0,100.0,060109,PERÚ,CAJAMARCA,CAJAMARCA,MAGDALENA
TOTAL DE VOTOS VÁLIDOS,2409.0,88.274,060110,PERÚ,CAJAMARCA,CAJAMARCA,MATARA
VOTOS EN BLANCO,47.0,1.722,060110,PERÚ,CAJAMARCA,CAJAMARCA,MATARA
VOTOS NULOS,273.0,10.004,060110,PERÚ,CAJAMARCA,CAJAMARCA,MATARA
TOTAL DE VOTOS EMITIDOS,2729.0,100.0,060110,PERÚ,CAJAMARCA,CAJAMARCA,MATARA
TOTAL DE VOTOS VÁLIDOS,5305.0,88.446,060111,PERÚ,CAJAMARCA,CAJAMARCA,NAMORA
VOTOS EN BLANCO,128.0,2.134,060111,PERÚ,CAJAMARCA,CAJAMARCA,NAMORA
VOTOS NULOS,565.0,9.42,060111,PERÚ,CAJAMARCA,CAJAMARCA,NAMORA
